title,artist_variants,occurrence_count,source_count,latest_upload_time,latest_source,latest_link,sources,bvids,reasons,normalized_title
彗星ハネムーン,"ナユタン星人 feat. 初音ミク
ナユタン星人 feat.初音ミク
ナユタン星人",4,4,2026-06-20 03:41:34,接力,https://www.bilibili.com/video/BV1a7jk6UE1M?p=4,"接力
鈴花いのり
すとらてぃあ-Stratia
非常驻妹妹","BV1a7jk6UE1M
BV1jyjK6sEns
BV1B77R6cESx
BV1VHDJBqEBu","音源/术力口词:初音ミク
P主/术力口作者:ナユタン星人
已知术力口曲名:彗星ハネムーン",彗星ハネムン
雨音ノイズ,"40mP feat.初音ミク
40mP feat. 初音ミク
40mP",3,3,2026-06-20 03:22:40,接力,https://www.bilibili.com/video/BV1vgjk6WEBv?p=1,"接力
緋那ちび
來-Ray-","BV1vgjk6WEBv
BV1RC796WE87
BV1wUZcBQEBo","音源/术力口词:初音ミク
P主/术力口作者:40mP",雨音ノイズ
リレイアウター,稲葉曇 feat.歌愛ユキ,1,1,2026-06-20 03:16:26,みなとん,https://www.bilibili.com/video/BV1nzjk6eECv?p=3,みなとん,BV1nzjk6eECv,"音源/术力口词:歌愛ユキ
P主/术力口作者:稲葉曇",リレイアウタ
QUEEN,Kanaria feat.GUMI,2,2,2026-06-20 03:16:26,みなとん,https://www.bilibili.com/video/BV1nzjk6eECv?p=18,"みなとん
花丸晴琉","BV1nzjk6eECv
BV1jaYQeUEgM","音源/术力口词:GUMI/Megpoid
P主/术力口作者:Kanaria
已知术力口曲名:QUEEN",queen
テレパシ,"DECO*27 feat.初音ミク
DECO*27
DECO*27 feat. 初音ミク",3,2,2026-06-20 03:16:26,みなとん,https://www.bilibili.com/video/BV1nzjk6eECv?p=23,"みなとん
あいまるん。","BV1nzjk6eECv
BV1HAo1BMEyA
BV119oyBVE9t","音源/术力口词:初音ミク
P主/术力口作者:DECO*27",テレパシ
ガランド,ピコン feat. 初音ミク,1,1,2026-06-20 03:14:01,接力,https://www.bilibili.com/video/BV1qgjk6WEwr?p=3,接力,BV1qgjk6WEwr,音源/术力口词:初音ミク,ガランド
死ぬとき死ねばいい,カンザキイオリ,1,1,2026-06-20 01:41:58,非常驻妹妹,https://www.bilibili.com/video/BV1myjz6YE7C?p=9,非常驻妹妹,BV1myjz6YE7C,P主/术力口作者:カンザキイオリ,死ぬとき死ねばいい
オズワルド,煮ル果実,1,1,2026-06-20 01:41:58,非常驻妹妹,https://www.bilibili.com/video/BV1myjz6YE7C?p=10,非常驻妹妹,BV1myjz6YE7C,P主/术力口作者:煮ル果実,オズワルド
サルバドール,煮ル果実,1,1,2026-06-20 01:41:58,非常驻妹妹,https://www.bilibili.com/video/BV1myjz6YE7C?p=11,非常驻妹妹,BV1myjz6YE7C,P主/术力口作者:煮ル果実,サルバドル
SECRET DVD,みきとP feat. 初音ミク,1,1,2026-06-20 01:32:27,はるこたつぶとん倶楽部,https://www.bilibili.com/video/BV1yDjz6bEFr?p=8,はるこたつぶとん倶楽部,BV1yDjz6bEFr,"音源/术力口词:初音ミク
P主/术力口作者:みきとP",secretdvd
ジャガーノート,夏代孝明 feat. 初音ミク,1,1,2026-06-19 23:48:50,緋那ちび,https://www.bilibili.com/video/BV1jAj66HEfm?p=2,緋那ちび,BV1jAj66HEfm,音源/术力口词:初音ミク,ジャガノト
Alice in 冷凍庫,"Orangestar feat. IA
Orangestar",4,4,2026-06-19 23:48:50,緋那ちび,https://www.bilibili.com/video/BV1jAj66HEfm?p=5,"緋那ちび
CULUA
Figaro
むんもっしゅ","BV1jAj66HEfm
BV1eKLa6pEPG
BV1MStrefEyC
BV1ADhce2EQU","音源/术力口词:IA
P主/术力口作者:Orangestar
已知术力口曲名:Alice in 冷凍庫",alicein冷凍庫
モザイクロール (Reloaded),"DECO*27 feat.初音ミク
DECO*27 feat. 初音ミク",3,3,2026-06-19 22:39:36,非常驻妹妹,https://www.bilibili.com/video/BV1stj66PEqo?p=7,"非常驻妹妹
紅葉丸
稀羽すう","BV1stj66PEqo
BV1pgQ8BUEyi
BV1sFeZzME6F","音源/术力口词:初音ミク
P主/术力口作者:DECO*27",モザイクロルreloaded
GURU,"じん feat.可不
じん",4,2,2026-06-19 22:39:36,非常驻妹妹,https://www.bilibili.com/video/BV1stj66PEqo?p=10,"非常驻妹妹
Figaro","BV1stj66PEqo
BV1w9W8zwEnu
BV1p3ktYtEMX
BV1MQ3KeXEXG","音源/术力口词:可不/KAFU
P主/术力口作者:じん",guru
臨海ダイバー,うみろ feat.flower,1,1,2026-06-19 22:39:36,非常驻妹妹,https://www.bilibili.com/video/BV1stj66PEqo?p=11,非常驻妹妹,BV1stj66PEqo,音源/术力口词:v flower,臨海ダイバ
限りなく灰色へ,"すりぃ feat.鏡音レン
すりぃ feat. 鏡音レン
すりい
すりぃ
25時、ナイトコードで。",7,3,2026-06-19 22:39:36,非常驻妹妹,https://www.bilibili.com/video/BV1stj66PEqo?p=12,"非常驻妹妹
CULUA
來-Ray-","BV1stj66PEqo
BV1LgVc6aEgN
BV1WbLa6qEok
BV1XGLa6EE3u
BV1mJZwB8EVa
BV1wUZcBQEBo
BV11GZtBcEsp","音源/术力口词:鏡音リン/レン
P主/术力口作者:すりぃ
已知术力口曲名:限りなく灰色へ",限りなく灰色へ
ヘビリンゴ,すりぃ,1,1,2026-06-19 22:39:36,非常驻妹妹,https://www.bilibili.com/video/BV1stj66PEqo?p=13,非常驻妹妹,BV1stj66PEqo,P主/术力口作者:すりぃ,ヘビリンゴ
結い傷な,一二三 feat.音街ウナ,1,1,2026-06-19 22:39:36,非常驻妹妹,https://www.bilibili.com/video/BV1stj66PEqo?p=14,非常驻妹妹,BV1stj66PEqo,"音源/术力口词:音街ウナ
P主/术力口作者:一二三",結い傷な
のだ,大漠波新 feat.ずんだもん・初音ミク・重音テト,1,1,2026-06-19 21:18:06,炉なる,https://www.bilibili.com/video/BV1YKjB66Evp?p=7,炉なる,BV1YKjB66Evp,"音源/术力口词:初音ミク
音源/术力口词:重音テト/UTAU",のだ
From Y to Y,"ジミーサムP feat.初音ミク
ジミーサムP
JimmyThumb-P",21,7,2026-06-18 06:20:17,非常驻妹妹,https://www.bilibili.com/video/BV1NDLZ6EEUh?p=9,"非常驻妹妹
陽月るるふ
天ノ譜ステラ
朱名
Figaro
むんもっしゅ
稀羽すう","BV1NDLZ6EEUh
BV1QHDbBtE3H
BV1dbDNBvEsv
BV1XBALzpEc3
BV167c2znErj
BV1MEP8z4E1J
BV1M6cHzbELL
BV1S2itBHEuj
BV1gsAQebEhp
BV1p3ktYtEMX
BV1hQU3YmEsn
BV1xSycYeEJ7
BV17P16YaEbf
BV1JNtkemEyH
BV1FJaneYEr1
BV1d13cenEy8
BV1b7421Z7DZ
BV1XD421G7FF
BV1jM4m1R7xi
BV1ec411Y7vF","音源/术力口词:初音ミク
P主/术力口作者:ジミーサムP
已知术力口曲名:from Y to Y",fromytoy
1925,"T-POCKET feat.初音ミク
T-POCKET feat. 初音ミク
冨田悠斗 feat.初音ミク",12,7,2026-06-18 06:20:17,非常驻妹妹,https://www.bilibili.com/video/BV1NDLZ6EEUh?p=12,"非常驻妹妹
茨むあん
はるこたつぶとん倶楽部
なれたん
凛々咲
稀羽すう
よしか🦍","BV1NDLZ6EEUh
BV1JCEn6uEam
BV1BPEp6CE8g
BV1QmEN6nEeq
BV1FgVD61ECY
BV1oboyB8Ecj
BV1JR6GBvEN1
BV1sFeZzME6F
BV1ijdhYZEtc
BV1Ns1PYGErx
BV1q4yvY7EkX
BV1yE421V7x7",音源/术力口词:初音ミク,1925
ワンダーランドと羊の歌,ハチ feat.初音ミク,1,1,2026-06-18 06:20:17,非常驻妹妹,https://www.bilibili.com/video/BV1NDLZ6EEUh?p=13,非常驻妹妹,BV1NDLZ6EEUh,音源/术力口词:初音ミク,ワンダランドと羊の歌
浮かれた大学生は死ね,石風呂 feat. 開発コードmiki,1,1,2026-06-17 06:48:36,知悠,https://www.bilibili.com/video/BV1LTj76JEor?p=6,知悠,BV1LTj76JEor,"音源/术力口词:開発コードmiki
P主/术力口作者:石風呂",浮かれた大学生は死ね
パラレルラルラ,夏代孝明 feat. 初音ミク,1,1,2026-06-17 04:27:34,緋那ちび,https://www.bilibili.com/video/BV1s6j56FEDQ?p=2,緋那ちび,BV1s6j56FEDQ,音源/术力口词:初音ミク,パラレルラルラ
ダンスロボットダンス,"ナユタン星人 feat. 初音ミク
ナユタン星人",2,2,2026-06-17 04:27:34,緋那ちび,https://www.bilibili.com/video/BV1s6j56FEDQ?p=6,"緋那ちび
紅葉丸","BV1s6j56FEDQ
BV1EYQKB1EyC","音源/术力口词:初音ミク
P主/术力口作者:ナユタン星人",ダンスロボットダンス
ドゥーマー,東京真中 feat.重音テト,1,1,2026-06-16 06:08:54,非常驻妹妹,https://www.bilibili.com/video/BV1qZjN6dEf2?p=2,非常驻妹妹,BV1qZjN6dEf2,音源/术力口词:重音テト/UTAU,ドゥマ
心象カスケード,"koyori(電ポルP) feat.初音ミク
koyori feat. flower",2,2,2026-06-16 04:26:22,茨むあん,https://www.bilibili.com/video/BV18FjT65EJJ?p=3,"茨むあん
來-Ray-","BV18FjT65EJJ
BV1KvDbBSEVM","音源/术力口词:初音ミク
P主/术力口作者:電ポルP
音源/术力口词:v flower",心象カスケド
人マニア,"原口沙輔 feat.重音テト
原口沙輔
原口沙輔 feat. 重音テト
原口沙輔／重音テト",5,4,2026-06-16 04:26:22,茨むあん,https://www.bilibili.com/video/BV18FjT65EJJ?p=15,"茨むあん
CULUA
紅葉丸
非常驻妹妹","BV18FjT65EJJ
BV1EEQ8BVE26
BV12UDzBSES6
BV1Nb9wBSE2n
BV16TwUzfEXQ","音源/术力口词:重音テト/UTAU
已知术力口曲名:人マニア",人マニア
tanzanite,"narry feat.初音ミク
narry feat. 初音ミク",2,2,2026-06-16 04:26:22,茨むあん,https://www.bilibili.com/video/BV18FjT65EJJ?p=20,"茨むあん
來-Ray-","BV18FjT65EJJ
BV1esGW64Ekg",音源/术力口词:初音ミク,tanzanite
嗤うマネキン,MI8k feat.GUMI,2,2,2026-06-16 04:26:22,茨むあん,https://www.bilibili.com/video/BV18FjT65EJJ?p=23,"茨むあん
ななし律歌","BV18FjT65EJJ
BV1eUJV61E4T",音源/术力口词:GUMI/Megpoid,嗤うマネキン
失楽ペトリ,"ナナホシ管弦楽団 feat.初音ミク
ナナホシ管弦楽団",2,2,2026-06-16 04:26:22,茨むあん,https://www.bilibili.com/video/BV18FjT65EJJ?p=28,"茨むあん
魔王トゥルシー","BV18FjT65EJJ
BV1PLQVB3E9e","音源/术力口词:初音ミク
P主/术力口作者:ナナホシ管弦楽団",失楽ペトリ
ERROR,"niki feat.Lily
niki
niki feat. Lily",7,4,2026-06-16 04:26:22,茨むあん,https://www.bilibili.com/video/BV18FjT65EJJ?p=29,"茨むあん
Figaro
知悠
非常驻妹妹","BV18FjT65EJJ
BV1u6REBgEtH
BV1KNwXzmEAV
BV1KhcmzhE26
BV1VhJNzKEow
BV1p3ktYtEMX
BV1Ym411y75K","音源/术力口词:Lily
P主/术力口作者:niki",error
天樂 -双響-,ゆうゆ feat.鏡音リン・鏡音レン,1,1,2026-06-16 04:26:22,茨むあん,https://www.bilibili.com/video/BV18FjT65EJJ?p=31,茨むあん,BV18FjT65EJJ,"音源/术力口词:鏡音リン/レン
P主/术力口作者:ゆうゆ",天樂双響
妄想スケッチ,40mP feat.初音ミク,1,1,2026-06-16 03:35:47,鈴花いのり,https://www.bilibili.com/video/BV1jyjK6sEns?p=2,鈴花いのり,BV1jyjK6sEns,"音源/术力口词:初音ミク
P主/术力口作者:40mP",妄想スケッチ
純情スカート,"40mP feat.初音ミク
40mP",3,2,2026-06-16 03:35:47,鈴花いのり,https://www.bilibili.com/video/BV1jyjK6sEns?p=7,"鈴花いのり
稀羽すう","BV1jyjK6sEns
BV1sFeZzME6F
BV1gx4y1k7jg","音源/术力口词:初音ミク
P主/术力口作者:40mP",純情スカト
恋はきっと急上昇☆,のぼる↑P feat.GUMI,1,1,2026-06-16 03:35:47,鈴花いのり,https://www.bilibili.com/video/BV1jyjK6sEns?p=14,鈴花いのり,BV1jyjK6sEns,音源/术力口词:GUMI/Megpoid,恋はきつと急上昇
凍るサマー,Guiano feat.flower,1,1,2026-06-16 03:35:47,鈴花いのり,https://www.bilibili.com/video/BV1jyjK6sEns?p=15,鈴花いのり,BV1jyjK6sEns,"音源/术力口词:v flower
P主/术力口作者:Guiano",凍るサマ
勘違い性反希望症,DECO*27 feat.初音ミク,1,1,2026-06-16 03:35:47,鈴花いのり,https://www.bilibili.com/video/BV1jyjK6sEns?p=24,鈴花いのり,BV1jyjK6sEns,"音源/术力口词:初音ミク
P主/术力口作者:DECO*27",勘違い性反希望症
舞い落ちる花びら (Fallin' Flower),SEVENTEEN,1,1,2026-06-16 03:35:47,鈴花いのり,https://www.bilibili.com/video/BV1jyjK6sEns?p=25,鈴花いのり,BV1jyjK6sEns,音源/术力口词:v flower,舞い落ちる花びらfallinflower
永遠甚だしい,獅子志司 feat.初音ミク,1,1,2026-06-15 04:31:20,非常驻妹妹,https://www.bilibili.com/video/BV184JM6xEc3?p=14,非常驻妹妹,BV184JM6xEc3,音源/术力口词:初音ミク,永遠甚だしい
うつけ論争,獅子志司 feat.初音ミク,1,1,2026-06-15 04:31:20,非常驻妹妹,https://www.bilibili.com/video/BV184JM6xEc3?p=15,非常驻妹妹,BV184JM6xEc3,音源/术力口词:初音ミク,うつけ論争
トリコロージュ,煮ル果実 feat.初音ミク,1,1,2026-06-15 04:31:20,非常驻妹妹,https://www.bilibili.com/video/BV184JM6xEc3?p=17,非常驻妹妹,BV184JM6xEc3,"音源/术力口词:初音ミク
P主/术力口作者:煮ル果実",トリコロジュ
しゅうまつがやってくる！,sasakure.UK feat.鏡音リン,1,1,2026-06-15 04:31:20,非常驻妹妹,https://www.bilibili.com/video/BV184JM6xEc3?p=22,非常驻妹妹,BV184JM6xEc3,"音源/术力口词:鏡音リン/レン
P主/术力口作者:sasakure.UK",しゆうまつがやつてくる
如月アテンション,"じん
じん feat. IA",2,2,2026-06-14 20:41:36,香鳴ハノン,https://www.bilibili.com/video/BV1nqJP6AEhQ?p=26,"香鳴ハノン
紅葉丸","BV1nqJP6AEhQ
BV1ooEP6sEn3","P主/术力口作者:じん
音源/术力口词:IA",如月アテンション
君が夜の海に還るまで,こんにちは谷田さん feat. 初音ミク,2,1,2026-06-14 20:19:15,戸鎖くくり,https://www.bilibili.com/video/BV17kJP6fERS?p=6,戸鎖くくり,"BV17kJP6fERS
BV1PWdHBkEig",音源/术力口词:初音ミク,君が夜の海に還るまで
フィクサー,"ぬゆり feat.flower
ぬゆり feat. flower
ぬゆり",8,4,2026-06-13 21:59:49,茨むあん,https://www.bilibili.com/video/BV17iJp61E9G?p=11,"茨むあん
紅葉丸
Figaro
來-Ray-","BV17iJp61E9G
BV1eFEU6GEe6
BV1hFR8BTEVN
BV1R2wQzfEuY
BV1mJZwB8EVa
BV1RUyQB2Eve
BV1p3ktYtEMX
BV1Tf421R7KX","音源/术力口词:v flower
P主/术力口作者:ぬゆり
已知术力口曲名:フィクサー",フィクサ
歩き出すのだ、傘がなくとも。,傘村トータ feat.Fukase,1,1,2026-06-13 21:59:00,接力,https://www.bilibili.com/video/BV1vrJp6GEtu?p=2,接力,BV1vrJp6GEtu,"音源/术力口词:Fukase
P主/术力口作者:傘村トータ",歩き出すのだ、傘がなくとも
スキスキ絶頂症,"koyori(電ポルP) feat.GUMI
koyori(電ポルP)",4,3,2026-06-13 07:06:09,羽澄さひろ,https://www.bilibili.com/video/BV1x3JE6jEHV?p=13,"羽澄さひろ
すとらてぃあ-Stratia
茨むあん","BV1x3JE6jEHV
BV1yaE36REzV
BV1BPEp6CE8g
BV1LnSSBdEeq","音源/术力口词:GUMI/Megpoid
P主/术力口作者:電ポルP",スキスキ絶頂症
イドラのサーカス,Neru feat.鏡音リン,1,1,2026-06-13 07:06:09,羽澄さひろ,https://www.bilibili.com/video/BV1x3JE6jEHV?p=15,羽澄さひろ,BV1x3JE6jEHV,"音源/术力口词:鏡音リン/レン
P主/术力口作者:Neru",イドラのサカス
世界寿命と最後の一日,"スズム feat.GUMI
スズム feat. GUMI
スズム",3,3,2026-06-13 07:06:09,羽澄さひろ,https://www.bilibili.com/video/BV1x3JE6jEHV?p=17,"羽澄さひろ
來-Ray-
CULUA","BV1x3JE6jEHV
BV1esGW64Ekg
BV11GZtBcEsp","音源/术力口词:GUMI/Megpoid
已知术力口曲名:世界寿命と最後の一日",世界寿命と最後の一日
ⅢトゥルティンアンテナⅢ,レタスP feat.鏡音レン,1,1,2026-06-13 07:06:09,羽澄さひろ,https://www.bilibili.com/video/BV1x3JE6jEHV?p=18,羽澄さひろ,BV1x3JE6jEHV,音源/术力口词:鏡音リン/レン,iiiトゥルティンアンテナiii
ラブ＆デストロイ,"MI8k feat.GUMI
YUUKI MIYAKE feat. GUMI
YUUKI MIYAKE／GUMI
MI8k feat. GUMI",7,4,2026-06-13 07:06:09,羽澄さひろ,https://www.bilibili.com/video/BV1x3JE6jEHV?p=19,"羽澄さひろ
ななし律歌
Figaro
來-Ray-","BV1x3JE6jEHV
BV1eUJV61E4T
BV138obByEdQ
BV1vHdCBpEGH
BV1XUQSBWEc3
BV1mJZwB8EVa
BV1wUZcBQEBo",音源/术力口词:GUMI/Megpoid,ラブ&デストロイ
ディジーディジー,蜂屋ななし feat.初音ミク・Ado,1,1,2026-06-13 07:06:09,羽澄さひろ,https://www.bilibili.com/video/BV1x3JE6jEHV?p=21,羽澄さひろ,BV1x3JE6jEHV,音源/术力口词:初音ミク,ディジディジ
家に帰ると妻が必ず死んだふりをしています。,"ほぼ日P feat.初音ミク
ほぼ日P feat. 初音ミク",3,3,2026-06-13 07:06:09,羽澄さひろ,https://www.bilibili.com/video/BV1x3JE6jEHV?p=23,"羽澄さひろ
はるこたつぶとん倶楽部
よしか🦍","BV1x3JE6jEHV
BV1QrVs6tEpu
BV1X9zCBkE84",音源/术力口词:初音ミク,家に帰ると妻が必ず死んだふりをしています
泥中に咲く,"HarryP feat.初音ミク
HarryP
はりーP",5,3,2026-06-12 23:57:12,ななし律歌,https://www.bilibili.com/video/BV1eUJV61E4T?p=11,"ななし律歌
なれたん
Figaro","BV1eUJV61E4T
BV12uc5ziEQZ
BV1ivkcBiEUE
BV167MWzqEcX
BV198cpeyEtZ","音源/术力口词:初音ミク
P主/术力口作者:はりーP",泥中に咲く
声,"HarryP feat.初音ミク
HarryP cover by なれたん",2,2,2026-06-12 23:57:12,ななし律歌,https://www.bilibili.com/video/BV1eUJV61E4T?p=17,"ななし律歌
なれたん","BV1eUJV61E4T
BV1EsfmBmE1z","音源/术力口词:初音ミク
P主/术力口作者:はりーP",声
リリリリ★バーニングナイト,Lily,2,1,2026-06-12 23:09:31,323,https://www.bilibili.com/video/BV1LxJ56nEGo?p=1,323,"BV1LxJ56nEGo
BV1r75B6LEwd",音源/术力口词:Lily,リリリリバニングナイト
ロンリーユニバース,"Aqu3ra feat.flower・初音ミク
Aqu3ra feat. flower & 初音ミク
Aqu3ra feat. v flower & 初音ミク
Aqu3ra feat. 初音ミク・v flower
Aqu3ra
Aqu3ra feat. 初音ミク, flower",8,4,2026-06-12 22:49:21,CULUA,https://www.bilibili.com/video/BV1YYJ561Ewd?p=7,"CULUA
緋那ちび
联动
來-Ray-","BV1YYJ561Ewd
BV1RC796WE87
BV1EGVx6MEpW
BV1esGW64Ekg
BV1XGLa6EE3u
BV1mJZwB8EVa
BV11GZtBcEsp","音源/术力口词:初音ミク
音源/术力口词:v flower
P主/术力口作者:Aqu3ra",ロンリユニバス
黒猫系女子,すこっぷ feat.初音ミク,1,1,2026-06-11 03:54:35,323,https://www.bilibili.com/video/BV1eEEo6wEsj?p=4,323,BV1eEEo6wEsj,"音源/术力口词:初音ミク
P主/术力口作者:すこっぷ",黒猫系女子
戯言スピーカー,ねこぼーろ feat.初音ミク,1,1,2026-06-11 03:34:00,からくりんね-KarakuRinne,https://www.bilibili.com/video/BV1hHEo6FESX?p=5,からくりんね-KarakuRinne,BV1hHEo6FESX,音源/术力口词:初音ミク,戯言スピカ
インタビュア,"クワガタP feat. 巡音ルカ
クワガタP feat.巡音ルカ",3,3,2026-06-11 03:25:26,紅葉丸,https://www.bilibili.com/video/BV1BKEo6gEXF?p=1,"紅葉丸
非常驻妹妹
來-Ray-","BV1BKEo6gEXF
BV1cfEg6EEsQ
BV1esGW64Ekg",音源/术力口词:巡音ルカ,インタビュア
セイシュンライナー,"蝶々P feat.GUMI
蝶々P feat. 初音ミク",2,2,2026-06-10 05:32:41,323,https://www.bilibili.com/video/BV1gRED6VE9y?p=7,"323
來-Ray-","BV1gRED6VE9y
BV1wUZcBQEBo","音源/术力口词:GUMI/Megpoid
P主/术力口作者:蝶々P
音源/术力口词:初音ミク",セイシュンライナ
刹那プラス,"みきとP feat.初音ミク
みきとP",3,3,2026-06-10 05:32:41,323,https://www.bilibili.com/video/BV1gRED6VE9y?p=9,"323
非常驻妹妹
稀羽すう","BV1gRED6VE9y
BV1SGDRB8ENQ
BV1MC31eaEJQ","音源/术力口词:初音ミク
P主/术力口作者:みきとP",刹那プラス
敗北の少年,"kemu feat. GUMI
KEMU VOXX feat. GUMI
kemu",6,4,2026-06-10 05:28:15,緋那ちび,https://www.bilibili.com/video/BV1hTEU6qEZT?p=8,"緋那ちび
紅葉丸
來-Ray-
Figaro","BV1hTEU6qEZT
BV1upEa6pE5A
BV1TKR8BAEyP
BV1u6REBgEtH
BV1LzvvBjEUZ
BV1Qw4m1i7Rw","音源/术力口词:GUMI/Megpoid
P主/术力口作者:kemu
已知术力口曲名:敗北の少年",敗北の少年
終末じゃない,ぬゆり feat.flower,1,1,2026-06-10 05:22:23,非常驻妹妹,https://www.bilibili.com/video/BV1aPEU6zEqo?p=1,非常驻妹妹,BV1aPEU6zEqo,"音源/术力口词:v flower
P主/术力口作者:ぬゆり",終末じやない
レディーレ,"バルーン feat.flower
バルーン feat. flower
バルーン",4,3,2026-06-10 05:22:23,非常驻妹妹,https://www.bilibili.com/video/BV1aPEU6zEqo?p=2,"非常驻妹妹
紅葉丸
Figaro","BV1aPEU6zEqo
BV1PW5c62Ene
BV1LzvvBjEUZ
BV1p3ktYtEMX","音源/术力口词:v flower
P主/术力口作者:バルーン
已知术力口曲名:レディーレ",レディレ
リテラシー,wotaku feat.KAITO,1,1,2026-06-10 05:22:23,非常驻妹妹,https://www.bilibili.com/video/BV1aPEU6zEqo?p=4,非常驻妹妹,BV1aPEU6zEqo,"音源/术力口词:KAITO
P主/术力口作者:wotaku",リテラシ
リバーシブル・キャンペーン,"DECO*27 feat.初音ミク
DECO*27",3,2,2026-06-10 05:22:23,非常驻妹妹,https://www.bilibili.com/video/BV1aPEU6zEqo?p=5,"非常驻妹妹
あいまるん。","BV1aPEU6zEqo
BV1cfEg6EEsQ
BV1HAo1BMEyA","音源/术力口词:初音ミク
P主/术力口作者:DECO*27",リバシブルキャンペン
三日月ステップ,"r-906 feat.初音ミク
r-906",5,3,2026-06-10 05:22:23,非常驻妹妹,https://www.bilibili.com/video/BV1aPEU6zEqo?p=7,"非常驻妹妹
來-Ray-
CULUA","BV1aPEU6zEqo
BV1TTLv6JE2b
BV16TwUzfEXQ
BV1wUZcBQEBo
BV11GZtBcEsp","音源/术力口词:初音ミク
P主/术力口作者:r-906",三日月ステップ
帝国少女,"R Sound Design feat.初音ミク
R Sound Design",7,3,2026-06-10 05:22:23,非常驻妹妹,https://www.bilibili.com/video/BV1aPEU6zEqo?p=9,"非常驻妹妹
凛々咲
Figaro","BV1aPEU6zEqo
BV1pLGz6UECx
BV1wGXmBNEtN
BV1rMPbz5Et8
BV1hGeKzME68
BV1XZ7XzNER4
BV1p3ktYtEMX","音源/术力口词:初音ミク
P主/术力口作者:R Sound Design
已知术力口曲名:帝国少女",帝国少女
Beyond the way,"Giga feat.初音ミク・鏡音リン・鏡音レン
Giga feat. 初音ミク・鏡音リン・鏡音レン
Giga",11,7,2026-06-10 05:13:49,茨むあん,https://www.bilibili.com/video/BV1hKEU6MEjJ?p=7,"茨むあん
來-Ray-
紅葉丸
联动
ロマニードットアイオー
非常驻妹妹
稀羽すう","BV1hKEU6MEjJ
BV137Ea6dEWj
BV1nvRbBWEH4
BV1biobB6Ei7
BV1rEDtBrEYT
BV1KvDbBSEVM
BV1c69wBGEXy
BV16TwUzfEXQ
BV1mJZwB8EVa
BV1wUZcBQEBo
BV1D69VYhEmz","音源/术力口词:初音ミク
音源/术力口词:鏡音リン/レン
P主/术力口作者:Giga",beyondtheway
懺悔参り,"羽生まゐご feat.flower
羽生まゐご feat. v flower",2,2,2026-06-10 05:13:49,茨むあん,https://www.bilibili.com/video/BV1hKEU6MEjJ?p=9,"茨むあん
紅葉丸","BV1hKEU6MEjJ
BV1Qb5o6SEkZ",音源/术力口词:v flower,懺悔参り
ジッタードール,"niki feat.Lily
niki",2,2,2026-06-10 05:13:49,茨むあん,https://www.bilibili.com/video/BV1hKEU6MEjJ?p=11,"茨むあん
朱名","BV1hKEU6MEjJ
BV167c2znErj","音源/术力口词:Lily
P主/术力口作者:niki",ジッタドル
